"name","count","countries","cities","roles","samples","etoStatus","category"
"Burbank","14","United States of America","Burbank","to","Long Beach Airport (LGB) -> Burbank || Long Beach Airport (LGB) -> Burbank || Long Beach Airport (LGB) -> Burbank","missing","city"
"Chula Vista","14","United States of America","Chula Vista","to","John Wayne Airport (SNA) -> Chula Vista || John Wayne Airport (SNA) -> Chula Vista || John Wayne Airport (SNA) -> Chula Vista","missing","city"
"El Cajon","14","United States of America","El Cajon","to","John Wayne Airport (SNA) -> El Cajon || John Wayne Airport (SNA) -> El Cajon || John Wayne Airport (SNA) -> El Cajon","missing","city"
"Fresno","14","United States of America","Fresno","to","John Wayne Airport (SNA) -> Fresno || John Wayne Airport (SNA) -> Fresno || John Wayne Airport (SNA) -> Fresno","missing","city"
"La Crescenta-Montrose","14","United States of America","La Crescenta-Montrose","to","Long Beach Airport (LGB) -> La Crescenta-Montrose || Long Beach Airport (LGB) -> La Crescenta-Montrose || Long Beach Airport (LGB) -> La Crescenta-Montrose","missing","city"
"Montrose","14","United States of America","Montrose","to","John Wayne Airport (SNA) -> Montrose || John Wayne Airport (SNA) -> Montrose || John Wayne Airport (SNA) -> Montrose","missing","city"
"Ojai+ Oak View","14","United States of America","Ojai+ Oak View|Ojai+Oak View","to","Long Beach Airport (LGB) -> Ojai+ Oak View || Long Beach Airport (LGB) -> Ojai+ Oak View || Long Beach Airport (LGB) -> Ojai+ Oak View","missing","city"
"Oxnard+Ventura+Camarillo","14","United States of America","Oxnard+Ventura+Camarillo","to","John Wayne Airport (SNA) -> Oxnard+Ventura+Camarillo || John Wayne Airport (SNA) -> Oxnard+Ventura+Camarillo || John Wayne Airport (SNA) -> Oxnard+Ventura+Camarillo","missing","city"
"Palm Springs+Coachella","14","United States of America","Palm Springs+Coachella","to","John Wayne Airport (SNA) -> Palm Springs+Coachella || John Wayne Airport (SNA) -> Palm Springs+Coachella || John Wayne Airport (SNA) -> Palm Springs+Coachella","missing","city"
"Ras Al Khaimah","14","United Arab Emirates","Ras Al Khaimah","to","Abu Dhabi International Airport (AUH) -> Ras Al Khaimah || Abu Dhabi International Airport (AUH) -> Ras Al Khaimah || Abu Dhabi International Airport (AUH) -> Ras Al Khaimah","missing","city"
"San Marcos+Rancho Santa Fe+Escondido","14","United States of America","San Marcos+Rancho Santa Fe+Escondido","to","John Wayne Airport (SNA) -> San Marcos+Rancho Santa Fe+Escondido || John Wayne Airport (SNA) -> San Marcos+Rancho Santa Fe+Escondido || John Wayne Airport (SNA) -> San Marcos+Rancho Santa Fe+Escondido","missing","city"
"Santa Barbara+Carpinteria","14","United States of America","Santa Barbara+Carpinteria","to","John Wayne Airport (SNA) -> Santa Barbara+Carpinteria || John Wayne Airport (SNA) -> Santa Barbara+Carpinteria || John Wayne Airport (SNA) -> Santa Barbara+Carpinteria","missing","city"
"Sharjah","14","United Arab Emirates","Sharjah","to","Abu Dhabi International Airport (AUH) -> Sharjah || Abu Dhabi International Airport (AUH) -> Sharjah || Abu Dhabi International Airport (AUH) -> Sharjah","missing","city"
"Sunland+Tujunga","14","United States of America","Sunland+Tujunga","to","John Wayne Airport (SNA) -> Sunland+Tujunga || John Wayne Airport (SNA) -> Sunland+Tujunga || John Wayne Airport (SNA) -> Sunland+Tujunga","missing","city"
"Thousand Oaks+Simi Valley","14","United States of America","Thousand Oaks+Simi Valley","to","John Wayne Airport (SNA) -> Thousand Oaks+Simi Valley || John Wayne Airport (SNA) -> Thousand Oaks+Simi Valley || John Wayne Airport (SNA) -> Thousand Oaks+Simi Valley","missing","city"
"London East","12","United Kingdom","London East","to","London City Airport (LCY) -> London East || London City Airport (LCY) -> London East || London City Airport (LCY) -> London East","missing","city"
"London North","12","United Kingdom","London North","to","London City Airport (LCY) -> London North || London City Airport (LCY) -> London North || London City Airport (LCY) -> London North","missing","city"
"London North-West","12","United Kingdom","London North-West","to","London City Airport (LCY) -> London North-West || London City Airport (LCY) -> London North-West || London City Airport (LCY) -> London North-West","missing","city"
"London South-East","12","United Kingdom","London South-East","to","London City Airport (LCY) -> London South-East || London City Airport (LCY) -> London South-East || London City Airport (LCY) -> London South-East","missing","city"
"London South-West","12","United Kingdom","London South-West","to","London City Airport (LCY) -> London South-West || London City Airport (LCY) -> London South-West || London City Airport (LCY) -> London South-West","missing","city"
"London West","12","United Kingdom","London West","to","London City Airport (LCY) -> London West || London City Airport (LCY) -> London West || London City Airport (LCY) -> London West","missing","city"
"Khao Lak, Phang Nga","11","Thailand","Khao Lak, Phang Nga","to","Bangkok Suvarnabhumi Airport (BKK) -> Khao Lak, Phang Nga || Bangkok Suvarnabhumi Airport (BKK) -> Khao Lak, Phang Nga || Krabi International Airport (KBV) -> Khao Lak, Phang Nga","missing","city"
"Mina Jebel Ali, Dubai","11","United Arab Emirates","Mina Jebel Ali, Dubai","to","Dubai international Airport (DXB) -> Mina Jebel Ali, Dubai || Dubai international Airport (DXB) -> Mina Jebel Ali, Dubai || Dubai international Airport (DXB) -> Mina Jebel Ali, Dubai","missing","city"
"PaTong, Phuket","11","Thailand","PaTong, Phuket","to","Krabi International Airport (KBV) -> PaTong, Phuket || Krabi International Airport (KBV) -> PaTong, Phuket || Phuket International Airport (HKT) -> PaTong, Phuket","missing","city"
"Al Ain","10","United Arab Emirates","Al Ain","to","Abu Dhabi International Airport (AUH) -> Al Ain || Abu Dhabi International Airport (AUH) -> Al Ain || Abu Dhabi International Airport (AUH) -> Al Ain","missing","city"
"Ansan","10","South Korea","Ansan","to","Seoul Gimpo Airport (GMP) -> Ansan || Seoul Gimpo Airport (GMP) -> Ansan || Seoul Gimpo Airport (GMP) -> Ansan","missing","city"
"Asian Side Central (Kavacik, Atasehir, Umraniye, Kadikoy, Uskudar)","10","Turkey","Istanbul","from|to","Asian Side Central (Kavacik, Atasehir, Umraniye, Kadikoy, Uskudar) -> Istanbul Airport (IST) || Asian Side Central (Kavacik, Atasehir, Umraniye, Kadikoy, Uskudar) -> Istanbul Airport (IST) || Asian Side Central (Kavacik, Atasehir, Umraniye, Kadikoy, Uskudar) -> Istanbul Sabiha Gokcen Airport (SAW)","missing","city"
"Dongducheon","10","South Korea","Dongducheon","to","Seoul Gimpo Airport (GMP) -> Dongducheon || Seoul Gimpo Airport (GMP) -> Dongducheon || Seoul Gimpo Airport (GMP) -> Dongducheon","missing","city"
"European Side","10","Turkey","Istanbul","from","European Side -> Asian Side Central (Kavacik, Atasehir, Umraniye, Kadikoy, Uskudar) || European Side -> Asian Side Central (Kavacik, Atasehir, Umraniye, Kadikoy, Uskudar) || European Side -> Cerkezkoy daily trip","missing","city"
"Gimpo","10","South Korea","Gimpo","to","Seoul Gimpo Airport (GMP) -> Gimpo || Seoul Gimpo Airport (GMP) -> Gimpo || Seoul Gimpo Airport (GMP) -> Gimpo","missing","city"
"Goyang","10","South Korea","Goyang","to","Seoul Gimpo Airport (GMP) -> Goyang || Seoul Gimpo Airport (GMP) -> Goyang || Seoul Gimpo Airport (GMP) -> Goyang","missing","city"
"Guri","10","South Korea","Guri","to","Seoul Gimpo Airport (GMP) -> Guri || Seoul Gimpo Airport (GMP) -> Guri || Seoul Gimpo Airport (GMP) -> Guri","missing","city"
"Gwacheon","10","South Korea","Gwacheon","to","Seoul Gimpo Airport (GMP) -> Gwacheon || Seoul Gimpo Airport (GMP) -> Gwacheon || Seoul Gimpo Airport (GMP) -> Gwacheon","missing","city"
"Gwangmyeong","10","South Korea","Gwangmyeong","to","Seoul Gimpo Airport (GMP) -> Gwangmyeong || Seoul Gimpo Airport (GMP) -> Gwangmyeong || Seoul Gimpo Airport (GMP) -> Gwangmyeong","missing","city"
"Hanam","10","South Korea","Hanam","to","Seoul Gimpo Airport (GMP) -> Hanam || Seoul Gimpo Airport (GMP) -> Hanam || Seoul Gimpo Airport (GMP) -> Hanam","missing","city"
"Incheon","10","South Korea","Incheon","to","Seoul Gimpo Airport (GMP) -> Incheon || Seoul Gimpo Airport (GMP) -> Incheon || Seoul Gimpo Airport (GMP) -> Incheon","missing","city"
"Mai Khao, Maikhao Phuket","10","Thailand","Mai Khao, Maikhao Phuket","to","Krabi International Airport (KBV) -> Mai Khao, Maikhao Phuket || Krabi International Airport (KBV) -> Mai Khao, Maikhao Phuket || Phuket International Airport (HKT) -> Mai Khao, Maikhao Phuket","missing","city"
"Naberezhnye Chelny","10","Russia","Naberezhnye Chelny","to","Begishevo Airport (NBC) -> Naberezhnye Chelny || Begishevo Airport (NBC) -> Naberezhnye Chelny || Elabuga Begishevo Airport (NBC) -> Naberezhnye Chelny","missing","city"
"Namyangju","10","South Korea","Namyangju","to","Seoul Gimpo Airport (GMP) -> Namyangju || Seoul Gimpo Airport (GMP) -> Namyangju || Seoul Gimpo Airport (GMP) -> Namyangju","missing","city"
"Osan","10","South Korea","Osan","to","Seoul Gimpo Airport (GMP) -> Osan || Seoul Gimpo Airport (GMP) -> Osan || Seoul Gimpo Airport (GMP) -> Osan","missing","city"
"Paju","10","South Korea","Paju","to","Seoul Gimpo Airport (GMP) -> Paju || Seoul Gimpo Airport (GMP) -> Paju || Seoul Gimpo Airport (GMP) -> Paju","missing","city"
